Filavacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1,0.0612,25.1RG,45.1RG,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1,0.0881,172.5RG,9.5RG,103.1,,,,,,,,,,,,,,,,,,,,,,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1,0.1001,113.2RG,232.2RG,64.2RG,225.2RG,128.2RG,201.2RG,157.2,126.2,170.2,243.2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,1,0.0987,164.5RG,37.2RG,33.13,221.2,11.13,78.7,43.14,,,,,,,,,,,,,,,,,,5,2,1,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0.4872,0.0475,3.12RG,44.13RG,3.6RG,40.6RG,13.3,16.3,129.3,42.3,99.3,,,,,,,,,,,,,,,,1,1,6,6,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0.9908,0.0985,52.11RG,4.11RG,3.11RG,59.11RG,115.5RG,17.11RG,53.11RG,8.11RG,44.11RG,45.11RG,55.11RG,12.11RG,16.11RG,20.11RG,43.11RG,57.11RG,,,,,,,,,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
112,1,0.0987,17.2RG,15.13RG,141.3RG,51.3,29.7,,,,,,,,,,,,,,,,,,,,2,1,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,0.1025,6.11RG,58.11RG,37.11RG,40.11RG,154.5RG,58.5RG,51.11RG,47.11,25.11,46.11,78.5,24.11,32.11,,,,,,,,,,,,1,1,1,1,5,5,1,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0
114,1,0.0958,95.2RG,100.6RG,99.1RG,28.14RG,,,,,,,,,,,,,,,,,,,,,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,0.133,63.7RG,65.15RG,101.15RG,14.15RG,5.5RG,22.5RG,2.5RG,162.2,,,,,,,,,,,,,,,,,7,1,1,1,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0.9949,0.0498,9.1RG,23.1,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
